Image,Title,Author,Format,Rating,Price,OldPrice,ISBN,Category
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409116868.jpg,The Black Ice,Michael Connelly,Paperback,4.0,5.2,11.41,9781409116868,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9743/9780974320625.jpg,Emotional Intelligence 2.0,Travis Bradberry,Hardback,4.0,18.68,18.99,9780974320625,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7864/9781786483478.jpg,My Dad Wrote a Porno,Jamie Morton,Hardback,4.5,12.51,21.1,9781786483478,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509892730.jpg,Constellations,Sinead Gleeson,Hardback,4.5,12.87,21.1,9781509892730,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4093/9781409301202.jpg,Key Words: 4b Fun at the farm,W. Murray,Hardback,4.0,3.99,6.32,9781409301202,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4463/9781446306154.jpg,Tilda's Toybox,Tone Finnanger,Hardback,4.5,16.76,21.1,9781446306154,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6167/9781616776213.jpg,My First Piano Adventure - Lesson Book B/CD,Nancy Faber,Paperback,4.5,9.78,10.0,9781616776213,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0644/9780064400015.jpg,Little House in the Big Woods,Laura Ingalls Wilder,Paperback,4.0,7.19,8.3,9780064400015,Teen-Young-Adult
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4252/9780425236758.jpg,Happy Ever After,Nora Roberts,Paperback,4.0,12.9,16.0,9780425236758,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9564/9780956454539.jpg,How to Style Your Brand,Fiona Humberstone,Paperback,4.5,21.77,24.0,9780956454539,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4864/9780486408439.jpg,The Royal Road to Card Magic,Jean Hugard,Paperback,4.5,13.54,16.0,9780486408439,Entertainment
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099597858.jpg,It's All in Your Head,Dr. Suzanne O'Sullivan,Paperback,4.0,10.54,12.9,9780099597858,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7704/9780770435332.jpg,Daily Painting,Carol Marine,Paperback,4.5,16.35,24.0,9780770435332,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7848/9781784870393.jpg,A Vindication of the Rights of Woman (Vintage Feminism Short Edition),Mary Wollstonecraft,Paperback,4.0,5.39,6.2,9781784870393,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9344/9781934490280.jpg,"Sorry, I Forgot to Ask!",Julia Cook,Paperback,4.5,9.24,13.0,9781934490280,Teaching-Resources-Education
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7417/9781741750973.jpg,Birth Skills,Juju Sundin,Paperback,4.0,26.59,30.4,9781741750973,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7893/9780789322135.jpg,The Art of the Racing Motorcycle,Philip Tooth,Hardback,4.5,40.45,53.5,9780789322135,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091951702.jpg,The Science Of Discworld,Terry Pratchett,Paperback,4.0,10.82,12.9,9780091951702,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5930/9781593078645.jpg,Berserk Volume 23,Kentaro Miura,Paperback,4.5,11.98,15.0,9781593078645,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4393/9780439376129.jpg,Captain Underpants #7: Captain Underpants & Big Bad Battle of Bionic Booger Boy Pt 2 Robo-Boogers,Dav Pilkey,Paperback,4.0,5.57,6.2,9780439376129,Teen-Young-Adult
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421501703.jpg,"Death Note, Vol. 3",Tsugumi Ohba,Paperback,4.5,6.64,8.8,9781421501703,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409183761.jpg,Listening to the Animals: Becoming The Supervet,Noel Fitzpatrick,Paperback,4.5,7.44,10.3,9781409183761,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5796/9781579656164.jpg,Menswear Dog Presents: The New Classics,David Fung,Hardback,4.5,13.44,14.95,9781579656164,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4463/9781446302057.jpg,Tilda's Winter Ideas,Tone Finnanger,Paperback,4.5,8.09,10.3,9781446302057,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9488/9781948836555.jpg,Change Maker,John Berardi,Hardback,0.0,26.22,29.3,9781948836555,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8499/9781849941211.jpg,Stitch and Structure,Jean Draper,Hardback,4.0,22.36,27.0,9781849941211,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4521/9781452125480.jpg,Living Well One Line a Day,Chronicle Books,Calendar,3.5,12.92,17.0,9781452125480,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4002/9781400200382.jpg,Captivating Revised and Updated,John Eldredge,Paperback,4.0,9.9,13.9,9781400200382,Religion
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5993/9781599325743.jpg,F.U. Money,Dan Lok,Paperback,4.0,13.91,16.0,9781599325743,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4798/9781479837243.jpg,Algorithms of Oppression,Safiya Umoja Noble,Paperback,4.0,25.25,28.8,9781479837243,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099554882.jpg,At The Existentialist Cafe,Sarah Bakewell,Paperback,4.0,12.0,12.9,9780099554882,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6220/9781622036028.jpg,Good Morning Yoga,Mariam Gates,Hardback,4.5,13.73,18.0,9781622036028,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4702/9780470241844.jpg,The Power of Positive Dog Training,Pat Miller,Paperback,4.5,17.97,19.99,9780470241844,Natural-History
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8021/9780802144379.jpg,Brunetti's Venice,Toni Sepeda,Paperback,4.0,16.44,17.0,9780802144379,Travel-Holiday-Guides
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5938/9781593853723.jpg,Schema Therapy,Jeffrey E. Young,Paperback,4.5,34.25,47.3,9781593853723,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8423/9780842345644.jpg,The New Greek-English Interlinear New Testament,Robert K. Brown,Hardback,4.5,23.26,24.0,9780842345644,Religion
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421565972.jpg,Art of Princess Mononoke,Hayao Miyazaki,Hardback,4.5,26.6,30.9,9781421565972,Entertainment
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9747/9781974705061.jpg,"Dr. STONE, Vol. 6",Riichiro Inagaki,Paperback,4.5,7.72,8.8,9781974705061,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509858637.jpg,This is Going to Hurt,Adam Kay,Paperback,4.5,7.6,11.4,9781509858637,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349119762.jpg,Barrel Fever,David Sedaris,Paperback,4.0,8.27,12.9,9780349119762,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9429/9781942993315.jpg,Nichijou Volume 2,Keiichi Arawi,Paperback,4.0,9.62,12.4,9781942993315,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4493/9781449313876.jpg,Arduino Cookbook,Michael Margolis,Paperback,4.0,36.93,49.5,9781449313876,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5750/9780575074804.jpg,The Three Stigmata of Palmer Eldritch,Philip K. Dick,Paperback,4.0,4.96,10.49,9780575074804,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7850/9781785041754.jpg,Braving the Wilderness,Brene Brown,Paperback,4.0,12.46,16.0,9781785041754,Personal-Development
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5951/9781595141750.jpg,Frostbite: A Vampire Academy Novel Volume 2,Richelle Mead,Paperback,4.5,10.51,11.4,9781595141750,Teen-Young-Adult
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8619/9781861976574.jpg,Better,Atul Gawande,Paperback,4.0,8.99,12.9,9781861976574,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5521/9780552148405.jpg,Thief Of Time,Terry Pratchett,Paperback,4.5,7.82,9.5,9780552148405,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8041/9780804137348.jpg,Make Up,Michelle Phan,Hardback,4.0,19.32,22.5,9780804137348,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409167730.jpg,Where's Trump?,Anastasia Catris,Hardback,3.5,8.38,9.5,9781409167730,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6717/9780671737610.jpg,A Kingdom of Dreams,Judith McNaught,Paperback,4.0,9.65,10.3,9780671737610,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0075/9780007515547.jpg,Not That Kind of Girl,LENA DUNHAM,Paperback,3.5,8.32,10.5,9780007515547,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7136/9780713687910.jpg,Don'ts for Husbands,Blanche Ebbutt,Hardback,3.5,4.13,5.0,9780713687910,Health
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7822/9781782211617.jpg,A-Z of Embroidery Stitches,Country Bumpkin Publications,Paperback,4.5,14.64,16.0,9781782211617,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8570/9780857020611.jpg,Developing Number Knowledge,Robert J. Wright,Paperback,4.5,29.63,31.5,9780857020611,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5750/9780575081246.jpg,Altered Carbon,Richard Morgan,Paperback,4.0,6.04,12.4,9780575081246,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5712/9780571211258.jpg,On Film-making,Alexander Mackendrick,Paperback,4.5,15.8,17.0,9780571211258,Entertainment
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8572/9780857202970.jpg,The Night Stalker,Chris Carter,Paperback,4.5,8.23,9.5,9780857202970,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5923/9781592338702.jpg,The Keto All Day Cookbook,Martina Slajerova,Paperback,4.5,14.77,18.0,9781592338702,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1424/9780142410370.jpg,Matilda,Roald Dahl,Paperback,4.5,7.44,8.3,9780142410370,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9292/9781929242351.jpg,Canine Body Language,Brenda Aloff,Paperback,4.5,27.35,37.0,9781929242351,Natural-History
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6797/9780679781592.jpg,Overcoming Dyslexia,Sally E. Shaywitz,Paperback,4.0,17.65,22.0,9780679781592,Personal-Development
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7643/9780764340727.jpg,Alfa Romeo: A Century of Innovation,Editors,Hardback,4.0,31.2,36.0,9780764340727,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3160/9780316073912.jpg,"Yotsuba&!, Vol. 4",Kiyohiko Azuma,Paperback,4.5,9.63,12.4,9780316073912,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5827/9781582702148.jpg,Animal Talk,Penelope Smith,Paperback,4.0,11.16,13.3,9781582702148,Natural-History
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4919/9781491935675.jpg,Kubernetes - Up and Running,Kelsey Hightower,Paperback,4.0,23.83,45.0,9781491935675,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473647640.jpg,Record of a Spaceborn Few,Becky Chambers,Paperback,4.0,7.79,11.5,9781473647640,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4767/9781476792491.jpg,After We Collided,Anna Todd,Paperback,4.0,14.12,18.0,9781476792491,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5971/9781597112475.jpg,The Photographer's Playbook,Jason Fulford,Paperback,4.0,14.16,21.1,9781597112475,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751567182.jpg,The Mitford Murders,Jessica Fellowes,Paperback,3.5,5.69,11.5,9780751567182,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421525839.jpg,"Pluto: Urasawa x Tezuka, Vol. 5",Naoki Urasawa,Paperback,4.5,8.83,11.4,9781421525839,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4728/9781472818713.jpg,Jagdgeschwader 53 `Pik-As' Bf 109 Aces of 1940,Chris Goss,Paperback,4.0,13.28,17.0,9781472818713,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5942/9781594204111.jpg,The Signal and the Noise,Nate Silver,Hardback,4.0,26.36,27.5,9781594204111,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0074/9780007466719.jpg,The One,Kiera Cass,Paperback,4.0,7.92,8.8,9780007466719,Teen-Young-Adult
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5521/9780552146166.jpg,The Fifth Elephant,Terry Pratchett,Paperback,4.5,8.51,9.5,9780552146166,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7865/9781786574671.jpg,Lonely Planet Finland,Lonely Planet,Paperback,4.0,16.18,20.1,9781786574671,Travel-Holiday-Guides
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751573381.jpg,The Postnatal Depletion Cure,Dr Oscar Serrallach,Paperback,3.5,11.56,18.0,9780751573381,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3075/9780307591661.jpg,Reading Journal,Potter Style,Hardback,4.5,10.56,12.9,9780307591661,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4197/9781419727207.jpg,kate spade new york: SHE,Kate Spade New York,Hardback,4.5,24.67,37.1,9781419727207,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1193/9781119356295.jpg,Millionaire Teacher,Andrew Hallam,Paperback,4.5,15.0,19.2,9781119356295,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2500/9781250010193.jpg,The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making,Catherynne M Valente,Paperback,4.0,8.03,8.3,9781250010193,Teen-Young-Adult
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141394633.jpg,Paradise Lost,John Milton,Hardback,4.0,18.5,21.1,9780141394633,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5930/9781593072520.jpg,Berserk Volume 6,Kentaro Miura,Paperback,4.5,11.7,15.0,9781593072520,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509826704.jpg,Walden,Henry David Thoreau,Hardback,4.0,8.75,12.9,9781509826704,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4052/9781405293785.jpg,The Tao of Pooh,Benjamin Hoff,Paperback,4.0,7.62,11.4,9781405293785,Mind-Body-Spirit
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4399/9780439950640.jpg,Ketchup on Your Cornflakes?,Nick Sharratt,Paperback,4.0,8.33,10.3,9780439950640,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5254/9780525427520.jpg,The Songs Of Trees,David George Haskell,Hardback,4.0,19.07,27.5,9780525427520,Natural-History
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7822/9781782214861.jpg,Beginner's Guide to Goldwork,Ruth Chamberlin,Paperback,4.5,11.73,12.4,9781782214861,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4516/9781451683219.jpg,Harvey Penick's Little Red Book,Harvey Penick,Hardback,4.5,17.77,21.6,9781451683219,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4732/9781473208278.jpg,The Bands of Mourning,Brandon Sanderson,Paperback,4.5,8.78,12.4,9781473208278,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4197/9781419713927.jpg,"kate spade new york: places to go, people to see",Kate Spade,Hardback,4.5,29.14,37.6,9781419713927,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0073/9780007367757.jpg,A Short Walk in the Hindu Kush,Eric Newby,Paperback,4.0,9.73,12.9,9780007367757,Travel-Holiday-Guides
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099589327.jpg,Persuasion (Vintage Classics Austen Series),Jane Austen,Paperback,4.0,8.24,8.8,9780099589327,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8578/9780857834911.jpg,Ikigai,Yukari Mitsuhashi,Paperback,4.0,6.81,10.3,9780857834911,Mind-Body-Spirit
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3732/9780373281596.jpg,The Macgregor Brides,Nora Roberts,Paperback,4.0,7.86,8.3,9780373281596,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7387/9780738737904.jpg,Tarot Illuminati,Kim Huggens,Boxed Set,4.5,26.86,34.0,9780738737904,Mind-Body-Spirit
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9086/9781908695307.jpg,Goodfella,Oliver Holt,Hardback,4.0,17.1,37.93,9781908695307,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5521/9780552152181.jpg,The Seven Daughters Of Eve,Bryan Sykes,Paperback,4.0,10.64,12.9,9780552152181,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8573/9780857337894.jpg,Focke Wulf Fw190 Manual,Graeme Douglas,Hardback,5.0,22.99,27.5,9780857337894,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447261131.jpg,Talk Like TED,Carmine Gallo,Paperback,4.0,10.66,12.9,9781447261131,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1181/9781118102275.jpg,Professional Android 4 Application Development,Reto Meier,Paperback,4.0,39.43,40.9,9781118102275,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0082/9780008209100.jpg,A Game of Thrones,George R. R. Martin,Hardback,4.5,30.96,37.6,9780008209100,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9158/9780915811892.jpg,The Way of the Peaceful Warrior,Dan Millman,Paperback,4.0,11.29,11.99,9780915811892,Mind-Body-Spirit
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3991/9780399169250.jpg,The Anxiety Toolkit,Alice Boyes Ph D,Paperback,4.0,12.39,16.0,9780399169250,Health
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421576060.jpg,One Piece Box Set 2,Eiichiro Oda,Paperback,4.5,153.16,155.5,9781421576060,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0609/9780060930141.jpg,Choice Theory,William Glasser,Paperback,4.0,10.18,13.9,9780060930141,Health
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7460/9780746048146.jpg,That's Not My Dinosaur,Fiona Watt,Board book,4.0,7.03,8.8,9780746048146,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8483/9781848321021.jpg,Rigging Period Ships Models: A Step-by-step Guide to the Intricacies of Square-rig,Lennarth Petersson,Hardback,4.5,25.69,30.9,9781848321021,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401235420.jpg,Batman Vol. 1 The Court Of Owls (The New 52),Scott Snyder,Paperback,4.5,11.74,17.0,9781401235420,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5151/9780515142716.jpg,Nora Roberts Circle Trilogy Box Set,Nora Roberts,Paperback,4.5,22.58,24.2,9780515142716,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5914/9781591431022.jpg,Lost Technologies of Ancient Egypt,Christopher Dunn,Paperback,4.0,19.97,26.3,9781591431022,Technology-Engineering
